site_code,date,year,doy,stat,depth,soil_moisture
GI,2014-11-15,2014,319,avg,20cm,0.0700576
GI,2014-11-15,2014,319,avg,30cm,0.0716405
GI,2014-11-16,2014,320,avg,10cm,0.05992655
GI,2014-11-16,2014,320,avg,20cm,0.06989355
GI,2014-11-16,2014,320,avg,30cm,0.0717309
GI,2014-11-17,2014,321,avg,10cm,0.055957549999999995
GI,2014-11-17,2014,321,avg,20cm,0.0672696
GI,2014-11-17,2014,321,avg,30cm,0.06966345
GI,2014-11-18,2014,322,avg,10cm,0.05443475
GI,2014-11-18,2014,322,avg,20cm,0.0658199
GI,2014-11-18,2014,322,avg,30cm,0.06817245
GI,2014-11-19,2014,323,avg,10cm,0.05400075
GI,2014-11-19,2014,323,avg,20cm,0.06517995
GI,2014-11-19,2014,323,avg,30cm,0.06733175
GI,2014-11-20,2014,324,avg,10cm,0.0546387
GI,2014-11-20,2014,324,avg,20cm,0.0653719
GI,2014-11-20,2014,324,avg,30cm,0.0672093
GI,2014-11-21,2014,325,avg,10cm,0.05557035
GI,2014-11-21,2014,325,avg,20cm,0.0659895
GI,2014-11-21,2014,325,avg,30cm,0.06757995
GI,2014-11-22,2014,326,avg,10cm,0.0570079
GI,2014-11-22,2014,326,avg,20cm,0.06719685
GI,2014-11-22,2014,326,avg,30cm,0.0683897
GI,2014-11-23,2014,327,avg,10cm,0.0565205
GI,2014-11-23,2014,327,avg,20cm,0.0674059
GI,2014-11-23,2014,327,avg,30cm,0.06868755
GI,2014-11-24,2014,328,avg,10cm,0.054347599999999996
GI,2014-11-24,2014,328,avg,20cm,0.0663875
GI,2014-11-24,2014,328,avg,30cm,0.06809635
GI,2014-11-25,2014,329,avg,10cm,0.053581699999999996
GI,2014-11-25,2014,329,avg,20cm,0.06553525
GI,2014-11-25,2014,329,avg,30cm,0.06724859999999999
GI,2014-11-26,2014,330,avg,10cm,0.052949300000000005
GI,2014-11-26,2014,330,avg,20cm,0.0648945
GI,2014-11-26,2014,330,avg,30cm,0.06660725
GI,2014-11-27,2014,331,avg,10cm,0.053467
GI,2014-11-27,2014,331,avg,20cm,0.0652104
GI,2014-11-27,2014,331,avg,30cm,0.06666820000000001
GI,2014-11-28,2014,332,avg,10cm,0.0531299
GI,2014-11-28,2014,332,avg,20cm,0.06520445
GI,2014-11-28,2014,332,avg,30cm,0.06666140000000001
GI,2014-11-29,2014,333,avg,10cm,0.052999050000000006
GI,2014-11-29,2014,333,avg,20cm,0.0650274
GI,2014-11-29,2014,333,avg,30cm,0.06645165
GI,2014-11-30,2014,334,avg,10cm,0.05346225
GI,2014-11-30,2014,334,avg,20cm,0.06541155
GI,2014-11-30,2014,334,avg,30cm,0.0666761
GI,2014-12-01,2014,335,avg,10cm,0.05313435
GI,2014-12-01,2014,335,avg,20cm,0.0654637
GI,2014-12-01,2014,335,avg,30cm,0.06674485
GI,2014-12-02,2014,336,avg,10cm,0.0526228
GI,2014-12-02,2014,336,avg,20cm,0.06513284999999999
GI,2014-12-02,2014,336,avg,30cm,0.06649954999999999
GI,2014-12-03,2014,337,avg,10cm,0.05473115
GI,2014-12-03,2014,337,avg,20cm,0.06629310000000001
GI,2014-12-03,2014,337,avg,30cm,0.06708914999999999
GI,2014-12-04,2014,338,avg,10cm,0.05448665
GI,2014-12-04,2014,338,avg,20cm,0.06701655000000001
GI,2014-12-04,2014,338,avg,30cm,0.06793379999999999
GI,2014-12-05,2014,339,avg,10cm,0.0536122
GI,2014-12-05,2014,339,avg,20cm,0.06657725
GI,2014-12-05,2014,339,avg,30cm,0.06767835
GI,2014-12-06,2014,340,avg,10cm,0.0531366
GI,2014-12-06,2014,340,avg,20cm,0.06611895000000001
GI,2014-12-06,2014,340,avg,30cm,0.0672727
GI,2014-12-07,2014,341,avg,10cm,0.0536931
GI,2014-12-07,2014,341,avg,20cm,0.06669385
GI,2014-12-07,2014,341,avg,30cm,0.0676411
GI,2014-12-08,2014,342,avg,10cm,0.052250099999999994
GI,2014-12-08,2014,342,avg,20cm,0.066014
GI,2014-12-08,2014,342,avg,30cm,0.06720725
GI,2014-12-09,2014,343,avg,10cm,0.05260935
GI,2014-12-09,2014,343,avg,20cm,0.06602369999999999
GI,2014-12-09,2014,343,avg,30cm,0.0670706
GI,2014-12-10,2014,344,avg,10cm,0.052880750000000004
GI,2014-12-10,2014,344,avg,20cm,0.0665084
GI,2014-12-10,2014,344,avg,30cm,0.0674491
GI,2014-12-11,2014,345,avg,10cm,0.051990800000000004
GI,2014-12-11,2014,345,avg,20cm,0.066063
GI,2014-12-11,2014,345,avg,30cm,0.0671661
GI,2014-12-12,2014,346,avg,10cm,0.05143945
GI,2014-12-12,2014,346,avg,20cm,0.06573135
GI,2014-12-12,2014,346,avg,30cm,0.0668694
GI,2014-12-13,2014,347,avg,10cm,0.0515776
GI,2014-12-13,2014,347,avg,20cm,0.06570115
GI,2014-12-13,2014,347,avg,30cm,0.06675825
GI,2014-12-14,2014,348,avg,10cm,0.05102835
GI,2014-12-14,2014,348,avg,20cm,0.0657534
GI,2014-12-14,2014,348,avg,30cm,0.0667906
GI,2014-12-15,2014,349,avg,10cm,0.04874775
GI,2014-12-15,2014,349,avg,20cm,0.06415225
GI,2014-12-15,2014,349,avg,30cm,0.06566469999999999
GI,2014-12-16,2014,350,avg,10cm,0.0483542
GI,2014-12-16,2014,350,avg,20cm,0.0633918
GI,2014-12-16,2014,350,avg,30cm,0.06480195
GI,2014-12-17,2014,351,avg,10cm,0.048833299999999996
GI,2014-12-17,2014,351,avg,20cm,0.06356325
GI,2014-12-17,2014,351,avg,30cm,0.06481475
GI,2014-12-18,2014,352,avg,10cm,0.049190349999999994
GI,2014-12-18,2014,352,avg,20cm,0.06384975000000001
GI,2014-12-18,2014,352,avg,30cm,0.0650078
GI,2014-12-19,2014,353,avg,10cm,0.048209699999999994
GI,2014-12-19,2014,353,avg,20cm,0.06340950000000001
GI,2014-12-19,2014,353,avg,30cm,0.0647096
GI,2014-12-20,2014,354,avg,10cm,0.0463041
GI,2014-12-20,2014,354,avg,20cm,0.061929849999999995
GI,2014-12-20,2014,354,avg,30cm,0.06352959999999999
GI,2014-12-21,2014,355,avg,10cm,0.0469039
GI,2014-12-21,2014,355,avg,20cm,0.061632099999999995
GI,2014-12-21,2014,355,avg,30cm,0.06304095
GI,2014-12-22,2014,356,avg,10cm,0.04840865
GI,2014-12-22,2014,356,avg,20cm,0.0625544
GI,2014-12-22,2014,356,avg,30cm,0.06359455
GI,2014-12-23,2014,357,avg,10cm,0.0483895
GI,2014-12-23,2014,357,avg,20cm,0.06320355
GI,2014-12-23,2014,357,avg,30cm,0.06426470000000001
GI,2014-12-24,2014,358,avg,10cm,0.045547599999999994
GI,2014-12-24,2014,358,avg,20cm,0.06129935
GI,2014-12-24,2014,358,avg,30cm,0.0630114
GI,2014-12-25,2014,359,avg,10cm,0.0466289
GI,2014-12-25,2014,359,avg,20cm,0.060998
GI,2014-12-25,2014,359,avg,30cm,0.06230615
GI,2014-12-26,2014,360,avg,10cm,0.04738555
GI,2014-12-26,2014,360,avg,20cm,0.06183365
GI,2014-12-26,2014,360,avg,30cm,0.0629798
GI,2014-12-27,2014,361,avg,10cm,0.04581195
GI,2014-12-27,2014,361,avg,20cm,0.0608154
GI,2014-12-27,2014,361,avg,30cm,0.062315499999999996
GI,2014-12-28,2014,362,avg,10cm,0.04439285
GI,2014-12-28,2014,362,avg,20cm,0.059511350000000005
GI,2014-12-28,2014,362,avg,30cm,0.06115455
GI,2014-12-29,2014,363,avg,10cm,0.0458095
GI,2014-12-29,2014,363,avg,20cm,0.05974185
GI,2014-12-29,2014,363,avg,30cm,0.06100455
GI,2014-12-30,2014,364,avg,10cm,0.045785450000000005
GI,2014-12-30,2014,364,avg,20cm,0.05989124999999999
GI,2014-12-30,2014,364,avg,30cm,0.0612028
GI,2014-12-31,2014,365,avg,10cm,0.04503585
GI,2014-12-31,2014,365,avg,20cm,0.0594548
GI,2014-12-31,2014,365,avg,30cm,0.0609176
GI,2015-01-01,2015,1,avg,10cm,0.045300450000000006
GI,2015-01-01,2015,1,avg,20cm,0.05904380000000001
GI,2015-01-01,2015,1,avg,30cm,0.060472349999999994
GI,2015-01-02,2015,2,avg,10cm,0.04604515
GI,2015-01-02,2015,2,avg,20cm,0.05941125
GI,2015-01-02,2015,2,avg,30cm,0.060643199999999994
GI,2015-01-03,2015,3,avg,10cm,0.046069399999999996
GI,2015-01-03,2015,3,avg,20cm,0.05923415
GI,2015-01-03,2015,3,avg,30cm,0.060510900000000006
GI,2015-01-04,2015,4,avg,10cm,0.04858605
GI,2015-01-04,2015,4,avg,20cm,0.0588867
GI,2015-01-04,2015,4,avg,30cm,0.060239799999999996
GI,2015-01-05,2015,5,avg,10cm,0.0539168
GI,2015-01-05,2015,5,avg,20cm,0.05875255
GI,2015-01-05,2015,5,avg,30cm,0.06007315
GI,2015-01-06,2015,6,avg,10cm,0.0590257
GI,2015-01-06,2015,6,avg,20cm,0.05891640000000001
GI,2015-01-06,2015,6,avg,30cm,0.060100600000000004
GI,2015-01-07,2015,7,avg,10cm,0.0629035
GI,2015-01-07,2015,7,avg,20cm,0.05975130000000001
GI,2015-01-07,2015,7,avg,30cm,0.0606663
GI,2015-01-08,2015,8,avg,10cm,0.06542665
GI,2015-01-08,2015,8,avg,20cm,0.0604851
GI,2015-01-08,2015,8,avg,30cm,0.06133859999999999
GI,2015-01-09,2015,9,avg,10cm,0.06632550000000001
GI,2015-01-09,2015,9,avg,20cm,0.06102775
GI,2015-01-09,2015,9,avg,30cm,0.0619654
GI,2015-01-10,2015,10,avg,10cm,0.06718835
GI,2015-01-10,2015,10,avg,20cm,0.06110245
GI,2015-01-10,2015,10,avg,30cm,0.061986799999999995
GI,2015-01-11,2015,11,avg,10cm,0.06720114999999999
GI,2015-01-11,2015,11,avg,20cm,0.06086735
GI,2015-01-11,2015,11,avg,30cm,0.06185035
GI,2015-01-12,2015,12,avg,10cm,0.06798090000000001
GI,2015-01-12,2015,12,avg,20cm,0.06136165
GI,2015-01-12,2015,12,avg,30cm,0.062220700000000004
GI,2015-01-13,2015,13,avg,10cm,0.06875234999999999
GI,2015-01-13,2015,13,avg,20cm,0.06093905
GI,2015-01-13,2015,13,avg,30cm,0.0619724
GI,2015-01-14,2015,14,avg,10cm,0.0732756
GI,2015-01-14,2015,14,avg,20cm,0.061059600000000006
GI,2015-01-14,2015,14,avg,30cm,0.061952850000000004
GI,2015-01-15,2015,15,avg,10cm,0.08801624999999999
GI,2015-01-15,2015,15,avg,20cm,0.0607104
GI,2015-01-15,2015,15,avg,30cm,0.0614967
GI,2015-01-16,2015,16,avg,10cm,0.0928306
GI,2015-01-16,2015,16,avg,20cm,0.061129750000000004
GI,2015-01-16,2015,16,avg,30cm,0.061379500000000004
GI,2015-01-17,2015,17,avg,10cm,0.0951009
GI,2015-01-17,2015,17,avg,20cm,0.0616568
GI,2015-01-17,2015,17,avg,30cm,0.061305849999999995
GI,2015-01-18,2015,18,avg,10cm,0.09619254999999999
GI,2015-01-18,2015,18,avg,20cm,0.06265295
GI,2015-01-18,2015,18,avg,30cm,0.0615883
GI,2015-01-19,2015,19,avg,10cm,0.09658365
GI,2015-01-19,2015,19,avg,20cm,0.0638466
GI,2015-01-19,2015,19,avg,30cm,0.062066750000000004
GI,2015-01-20,2015,20,avg,10cm,0.0968263
GI,2015-01-20,2015,20,avg,20cm,0.06541179999999999
GI,2015-01-20,2015,20,avg,30cm,0.0627652
GI,2015-01-21,2015,21,avg,10cm,0.095965
GI,2015-01-21,2015,21,avg,20cm,0.06654105
GI,2015-01-21,2015,21,avg,30cm,0.0632394
GI,2015-01-22,2015,22,avg,10cm,0.096226
GI,2015-01-22,2015,22,avg,20cm,0.06644785
GI,2015-01-22,2015,22,avg,30cm,0.06296650000000001
GI,2015-01-23,2015,23,avg,10cm,0.10807744999999999
GI,2015-01-23,2015,23,avg,20cm,0.06632445
GI,2015-01-23,2015,23,avg,30cm,0.0615622
GI,2015-01-24,2015,24,avg,10cm,0.1162054
GI,2015-01-24,2015,24,avg,20cm,0.0737395
GI,2015-01-24,2015,24,avg,30cm,0.06076745
GI,2015-01-25,2015,25,avg,10cm,0.12749465
GI,2015-01-25,2015,25,avg,20cm,0.09966720000000001
GI,2015-01-25,2015,25,avg,30cm,0.0630045
GI,2015-01-26,2015,26,avg,10cm,0.13333404999999998
GI,2015-01-26,2015,26,avg,20cm,0.12249405
GI,2015-01-26,2015,26,avg,30cm,0.0866403
GI,2015-01-27,2015,27,avg,10cm,0.13321490000000002
GI,2015-01-27,2015,27,avg,20cm,0.1347251
GI,2015-01-27,2015,27,avg,30cm,0.1152909
GI,2015-01-28,2015,28,avg,10cm,0.12793755
GI,2015-01-28,2015,28,avg,20cm,0.1372667
GI,2015-01-28,2015,28,avg,30cm,0.12877555000000002
GI,2015-01-29,2015,29,avg,10cm,0.12335015
GI,2015-01-29,2015,29,avg,20cm,0.1348451
GI,2015-01-29,2015,29,avg,30cm,0.1310038
GI,2015-01-30,2015,30,avg,10cm,0.13035200000000002
GI,2015-01-30,2015,30,avg,20cm,0.13654080000000002
GI,2015-01-30,2015,30,avg,30cm,0.1316122
GI,2015-01-31,2015,31,avg,10cm,0.14700944999999999
GI,2015-01-31,2015,31,avg,20cm,0.1520413
GI,2015-01-31,2015,31,avg,30cm,0.14680264999999998
GI,2015-02-01,2015,32,avg,10cm,0.13762755
GI,2015-02-01,2015,32,avg,20cm,0.14916174999999998
GI,2015-02-01,2015,32,avg,30cm,0.1500479
GI,2015-02-02,2015,33,avg,10cm,0.13040415
GI,2015-02-02,2015,33,avg,20cm,0.14335399999999998
GI,2015-02-02,2015,33,avg,30cm,0.14572075
GI,2015-02-03,2015,34,avg,10cm,0.1262428
GI,2015-02-03,2015,34,avg,20cm,0.13964035
GI,2015-02-03,2015,34,avg,30cm,0.14252385
GI,2015-02-04,2015,35,avg,10cm,NA
GI,2015-02-04,2015,35,avg,20cm,NA
GI,2015-02-04,2015,35,avg,30cm,NA
GI,2015-02-05,2015,36,avg,10cm,NA
GI,2015-02-05,2015,36,avg,20cm,NA
GI,2015-02-05,2015,36,avg,30cm,NA
GI,2015-02-06,2015,37,avg,10cm,NA
GI,2015-02-06,2015,37,avg,20cm,NA
GI,2015-02-06,2015,37,avg,30cm,NA
GI,2015-02-07,2015,38,avg,10cm,NA
GI,2015-02-07,2015,38,avg,20cm,NA
GI,2015-02-07,2015,38,avg,30cm,NA
GI,2015-02-08,2015,39,avg,10cm,NA
GI,2015-02-08,2015,39,avg,20cm,NA
GI,2015-02-08,2015,39,avg,30cm,NA
GI,2015-02-09,2015,40,avg,10cm,NA
GI,2015-02-09,2015,40,avg,20cm,NA
GI,2015-02-09,2015,40,avg,30cm,NA
GI,2015-02-10,2015,41,avg,10cm,NA
GI,2015-02-10,2015,41,avg,20cm,NA
GI,2015-02-10,2015,41,avg,30cm,NA
GI,2015-02-11,2015,42,avg,10cm,NA
GI,2015-02-11,2015,42,avg,20cm,NA
GI,2015-02-11,2015,42,avg,30cm,NA
GI,2015-02-12,2015,43,avg,10cm,NA
GI,2015-02-12,2015,43,avg,20cm,NA
GI,2015-02-12,2015,43,avg,30cm,NA
GI,2015-02-13,2015,44,avg,10cm,NA
GI,2015-02-13,2015,44,avg,20cm,NA
GI,2015-02-13,2015,44,avg,30cm,NA
GI,2015-02-14,2015,45,avg,10cm,NA
GI,2015-02-14,2015,45,avg,20cm,NA
GI,2015-02-14,2015,45,avg,30cm,NA
GI,2015-02-15,2015,46,avg,10cm,NA
GI,2015-02-15,2015,46,avg,20cm,NA
GI,2015-02-15,2015,46,avg,30cm,NA
GI,2015-02-16,2015,47,avg,10cm,NA
GI,2015-02-16,2015,47,avg,20cm,NA
GI,2015-02-16,2015,47,avg,30cm,NA
GI,2015-02-17,2015,48,avg,10cm,NA
GI,2015-02-17,2015,48,avg,20cm,NA
GI,2015-02-17,2015,48,avg,30cm,NA
GI,2015-02-18,2015,49,avg,10cm,NA
GI,2015-02-18,2015,49,avg,20cm,NA
GI,2015-02-18,2015,49,avg,30cm,NA
GI,2015-02-19,2015,50,avg,10cm,NA
GI,2015-02-19,2015,50,avg,20cm,NA
GI,2015-02-19,2015,50,avg,30cm,NA
GI,2015-02-20,2015,51,avg,10cm,NA
GI,2015-02-20,2015,51,avg,20cm,NA
GI,2015-02-20,2015,51,avg,30cm,NA
GI,2015-02-21,2015,52,avg,10cm,NA
GI,2015-02-21,2015,52,avg,20cm,NA
GI,2015-02-21,2015,52,avg,30cm,NA
GI,2015-02-22,2015,53,avg,10cm,NA
GI,2015-02-22,2015,53,avg,20cm,NA
GI,2015-02-22,2015,53,avg,30cm,NA
GI,2015-02-23,2015,54,avg,10cm,NA
GI,2015-02-23,2015,54,avg,20cm,NA
GI,2015-02-23,2015,54,avg,30cm,NA
GI,2015-02-24,2015,55,avg,10cm,NA
GI,2015-02-24,2015,55,avg,20cm,NA
GI,2015-02-24,2015,55,avg,30cm,NA
GI,2015-02-25,2015,56,avg,10cm,NA
GI,2015-02-25,2015,56,avg,20cm,NA
GI,2015-02-25,2015,56,avg,30cm,NA
GI,2015-02-26,2015,57,avg,10cm,NA
GI,2015-02-26,2015,57,avg,20cm,NA
GI,2015-02-26,2015,57,avg,30cm,NA
GI,2015-02-27,2015,58,avg,10cm,NA
GI,2015-02-27,2015,58,avg,20cm,NA
GI,2015-02-27,2015,58,avg,30cm,NA
GI,2015-02-28,2015,59,avg,10cm,NA
GI,2015-02-28,2015,59,avg,20cm,NA
GI,2015-02-28,2015,59,avg,30cm,NA
GI,2015-03-01,2015,60,avg,10cm,NA
GI,2015-03-01,2015,60,avg,20cm,NA
GI,2015-03-01,2015,60,avg,30cm,NA
GI,2015-03-02,2015,61,avg,10cm,NA
GI,2015-03-02,2015,61,avg,20cm,NA
GI,2015-03-02,2015,61,avg,30cm,NA
GI,2015-03-03,2015,62,avg,10cm,NA
GI,2015-03-03,2015,62,avg,20cm,NA
GI,2015-03-03,2015,62,avg,30cm,NA
GI,2015-03-04,2015,63,avg,10cm,NA
GI,2015-03-04,2015,63,avg,20cm,NA
GI,2015-03-04,2015,63,avg,30cm,NA
GI,2015-03-05,2015,64,avg,10cm,NA
GI,2015-03-05,2015,64,avg,20cm,NA
GI,2015-03-05,2015,64,avg,30cm,NA
GI,2015-03-06,2015,65,avg,10cm,NA
GI,2015-03-06,2015,65,avg,20cm,NA
GI,2015-03-06,2015,65,avg,30cm,NA
GI,2015-03-07,2015,66,avg,10cm,NA
GI,2015-03-07,2015,66,avg,20cm,NA
GI,2015-03-07,2015,66,avg,30cm,NA
GI,2015-03-08,2015,67,avg,10cm,NA
GI,2015-03-08,2015,67,avg,20cm,NA
GI,2015-03-08,2015,67,avg,30cm,NA
GI,2015-03-09,2015,68,avg,10cm,NA
GI,2015-03-09,2015,68,avg,20cm,NA
GI,2015-03-09,2015,68,avg,30cm,NA
GI,2015-03-10,2015,69,avg,10cm,NA
GI,2015-03-10,2015,69,avg,20cm,NA
GI,2015-03-10,2015,69,avg,30cm,NA
GI,2015-03-11,2015,70,avg,10cm,NA
GI,2015-03-11,2015,70,avg,20cm,NA
GI,2015-03-11,2015,70,avg,30cm,NA
GI,2015-03-12,2015,71,avg,10cm,NA
GI,2015-03-12,2015,71,avg,20cm,NA
GI,2015-03-12,2015,71,avg,30cm,NA
GI,2015-03-13,2015,72,avg,10cm,NA
GI,2015-03-13,2015,72,avg,20cm,NA
GI,2015-03-13,2015,72,avg,30cm,NA
GI,2015-03-14,2015,73,avg,10cm,NA
GI,2015-03-14,2015,73,avg,20cm,NA
GI,2015-03-14,2015,73,avg,30cm,NA
GI,2015-03-15,2015,74,avg,10cm,NA
GI,2015-03-15,2015,74,avg,20cm,NA
GI,2015-03-15,2015,74,avg,30cm,NA
GI,2015-03-16,2015,75,avg,10cm,NA
GI,2015-03-16,2015,75,avg,20cm,NA
GI,2015-03-16,2015,75,avg,30cm,NA
GI,2015-03-17,2015,76,avg,10cm,NA
GI,2015-03-17,2015,76,avg,20cm,NA
GI,2015-03-17,2015,76,avg,30cm,NA
GI,2015-03-18,2015,77,avg,10cm,NA
GI,2015-03-18,2015,77,avg,20cm,NA
GI,2015-03-18,2015,77,avg,30cm,NA
GI,2015-03-19,2015,78,avg,10cm,NA
GI,2015-03-19,2015,78,avg,20cm,NA
GI,2015-03-19,2015,78,avg,30cm,NA
GI,2015-03-20,2015,79,avg,10cm,NA
GI,2015-03-20,2015,79,avg,20cm,NA
GI,2015-03-20,2015,79,avg,30cm,NA
GI,2015-03-21,2015,80,avg,10cm,NA
GI,2015-03-21,2015,80,avg,20cm,NA
GI,2015-03-21,2015,80,avg,30cm,NA
GI,2015-03-22,2015,81,avg,10cm,NA
GI,2015-03-22,2015,81,avg,20cm,NA
GI,2015-03-22,2015,81,avg,30cm,NA
GI,2015-03-23,2015,82,avg,10cm,NA
GI,2015-03-23,2015,82,avg,20cm,NA
GI,2015-03-23,2015,82,avg,30cm,NA
GI,2015-03-24,2015,83,avg,10cm,NA
GI,2015-03-24,2015,83,avg,20cm,NA
GI,2015-03-24,2015,83,avg,30cm,NA
GI,2015-03-25,2015,84,avg,10cm,NA
GI,2015-03-25,2015,84,avg,20cm,NA
GI,2015-03-25,2015,84,avg,30cm,NA
GI,2015-03-26,2015,85,avg,10cm,NA
GI,2015-03-26,2015,85,avg,20cm,NA
GI,2015-03-26,2015,85,avg,30cm,NA
GI,2015-03-27,2015,86,avg,10cm,NA
GI,2015-03-27,2015,86,avg,20cm,NA
GI,2015-03-27,2015,86,avg,30cm,NA
GI,2015-03-28,2015,87,avg,10cm,NA
GI,2015-03-28,2015,87,avg,20cm,NA
GI,2015-03-28,2015,87,avg,30cm,NA
GI,2015-03-29,2015,88,avg,10cm,NA
GI,2015-03-29,2015,88,avg,20cm,NA
GI,2015-03-29,2015,88,avg,30cm,NA
GI,2015-03-30,2015,89,avg,10cm,NA
GI,2015-03-30,2015,89,avg,20cm,NA
GI,2015-03-30,2015,89,avg,30cm,NA
GI,2015-03-31,2015,90,avg,10cm,NA
GI,2015-03-31,2015,90,avg,20cm,NA
GI,2015-03-31,2015,90,avg,30cm,NA
GI,2015-04-01,2015,91,avg,10cm,NA
GI,2015-04-01,2015,91,avg,20cm,NA
GI,2015-04-01,2015,91,avg,30cm,NA
GI,2015-04-02,2015,92,avg,10cm,NA
GI,2015-04-02,2015,92,avg,20cm,NA
GI,2015-04-02,2015,92,avg,30cm,NA
GI,2015-04-03,2015,93,avg,10cm,NA
GI,2015-04-03,2015,93,avg,20cm,NA
GI,2015-04-03,2015,93,avg,30cm,NA
GI,2015-04-04,2015,94,avg,10cm,NA
GI,2015-04-04,2015,94,avg,20cm,NA
GI,2015-04-04,2015,94,avg,30cm,NA
GI,2015-04-05,2015,95,avg,10cm,NA
GI,2015-04-05,2015,95,avg,20cm,NA
GI,2015-04-05,2015,95,avg,30cm,NA
GI,2015-04-06,2015,96,avg,10cm,NA
GI,2015-04-06,2015,96,avg,20cm,NA
GI,2015-04-06,2015,96,avg,30cm,NA
GI,2015-04-07,2015,97,avg,10cm,NA
GI,2015-04-07,2015,97,avg,20cm,NA
GI,2015-04-07,2015,97,avg,30cm,NA
GI,2015-04-08,2015,98,avg,10cm,NA
GI,2015-04-08,2015,98,avg,20cm,NA
GI,2015-04-08,2015,98,avg,30cm,NA
GI,2015-04-09,2015,99,avg,10cm,NA
GI,2015-04-09,2015,99,avg,20cm,NA
GI,2015-04-09,2015,99,avg,30cm,NA
GI,2015-04-10,2015,100,avg,10cm,NA
GI,2015-04-10,2015,100,avg,20cm,NA
GI,2015-04-10,2015,100,avg,30cm,NA
GI,2015-04-11,2015,101,avg,10cm,NA
GI,2015-04-11,2015,101,avg,20cm,NA
GI,2015-04-11,2015,101,avg,30cm,NA
GI,2015-04-12,2015,102,avg,10cm,NA
GI,2015-04-12,2015,102,avg,20cm,NA
GI,2015-04-12,2015,102,avg,30cm,NA
GI,2015-04-13,2015,103,avg,10cm,NA
GI,2015-04-13,2015,103,avg,20cm,NA
GI,2015-04-13,2015,103,avg,30cm,NA
GI,2015-04-14,2015,104,avg,10cm,NA
GI,2015-04-14,2015,104,avg,20cm,NA
GI,2015-04-14,2015,104,avg,30cm,NA
GI,2015-04-15,2015,105,avg,10cm,NA
GI,2015-04-15,2015,105,avg,20cm,NA
GI,2015-04-15,2015,105,avg,30cm,NA
GI,2015-04-16,2015,106,avg,10cm,NA
GI,2015-04-16,2015,106,avg,20cm,NA
GI,2015-04-16,2015,106,avg,30cm,NA
GI,2015-04-17,2015,107,avg,10cm,NA
GI,2015-04-17,2015,107,avg,20cm,NA
GI,2015-04-17,2015,107,avg,30cm,NA
GI,2015-04-18,2015,108,avg,10cm,NA
GI,2015-04-18,2015,108,avg,20cm,NA
GI,2015-04-18,2015,108,avg,30cm,NA
GI,2015-04-19,2015,109,avg,10cm,NA
GI,2015-04-19,2015,109,avg,20cm,NA
GI,2015-04-19,2015,109,avg,30cm,NA
GI,2015-04-20,2015,110,avg,10cm,NA
GI,2015-04-20,2015,110,avg,20cm,NA
GI,2015-04-20,2015,110,avg,30cm,NA
GI,2015-04-21,2015,111,avg,10cm,NA
GI,2015-04-21,2015,111,avg,20cm,NA
GI,2015-04-21,2015,111,avg,30cm,NA
GI,2015-04-22,2015,112,avg,10cm,NA
GI,2015-04-22,2015,112,avg,20cm,NA
GI,2015-04-22,2015,112,avg,30cm,NA
GI,2015-04-23,2015,113,avg,10cm,NA
GI,2015-04-23,2015,113,avg,20cm,NA
GI,2015-04-23,2015,113,avg,30cm,NA
GI,2015-04-24,2015,114,avg,10cm,NA
GI,2015-04-24,2015,114,avg,20cm,NA
GI,2015-04-24,2015,114,avg,30cm,NA
GI,2015-04-25,2015,115,avg,10cm,NA
GI,2015-04-25,2015,115,avg,20cm,NA
GI,2015-04-25,2015,115,avg,30cm,NA
GI,2015-04-26,2015,116,avg,10cm,NA
GI,2015-04-26,2015,116,avg,20cm,NA
GI,2015-04-26,2015,116,avg,30cm,NA
GI,2015-04-27,2015,117,avg,10cm,NA
GI,2015-04-27,2015,117,avg,20cm,NA
GI,2015-04-27,2015,117,avg,30cm,NA
GI,2015-04-28,2015,118,avg,10cm,NA
GI,2015-04-28,2015,118,avg,20cm,NA
GI,2015-04-28,2015,118,avg,30cm,NA
GI,2015-04-29,2015,119,avg,10cm,NA
GI,2015-04-29,2015,119,avg,20cm,NA
GI,2015-04-29,2015,119,avg,30cm,NA
GI,2015-04-30,2015,120,avg,10cm,NA
GI,2015-04-30,2015,120,avg,20cm,NA
GI,2015-04-30,2015,120,avg,30cm,NA
GI,2015-05-01,2015,121,avg,10cm,NA
GI,2015-05-01,2015,121,avg,20cm,NA
GI,2015-05-01,2015,121,avg,30cm,NA
GI,2015-05-02,2015,122,avg,10cm,NA
GI,2015-05-02,2015,122,avg,20cm,NA
GI,2015-05-02,2015,122,avg,30cm,NA
GI,2015-05-03,2015,123,avg,10cm,NA
GI,2015-05-03,2015,123,avg,20cm,NA
GI,2015-05-03,2015,123,avg,30cm,NA
GI,2015-05-04,2015,124,avg,10cm,NA
GI,2015-05-04,2015,124,avg,20cm,NA
GI,2015-05-04,2015,124,avg,30cm,NA
GI,2015-05-05,2015,125,avg,10cm,NA
GI,2015-05-05,2015,125,avg,20cm,NA
GI,2015-05-05,2015,125,avg,30cm,NA
GI,2015-05-06,2015,126,avg,10cm,NA
GI,2015-05-06,2015,126,avg,20cm,NA
GI,2015-05-06,2015,126,avg,30cm,NA
GI,2015-05-07,2015,127,avg,10cm,NA
GI,2015-05-07,2015,127,avg,20cm,NA
GI,2015-05-07,2015,127,avg,30cm,NA
